Gesture|Coords
1|[[0.4915623779563339, 0.7729313922020515], [0.37568434814441065, 0.6910700623170892], [0.3274749178647455, 0.6009022209457814], [0.3402299330191842, 0.523415359625602], [0.3782873863911593, 0.47415524949396287], [0.364435839257996, 0.47366982673840413], [0.37567639957049415, 0.420501393703413], [0.3883537875113899, 0.4767411126210163], [0.396347029844692, 0.5323620437225728], [0.44488431580704874, 0.47213662784910987], [0.4462885468125661, 0.4220549316437365], [0.44735842971979006, 0.4777023536395992], [0.45305523338787385, 0.5236648361455509], [0.5190490034739382, 0.48393663848536295], [0.5119397849448997, 0.4476381978559583], [0.5107221990189932, 0.4967999993465334], [0.515930385537507, 0.5332285922911814], [0.5840390503193221, 0.49911536550105856], [0.5665096307895059, 0.4745541255294062], [0.5608548669918259, 0.5121013655929622], [0.5642999520486376, 0.5414380890221884]]
1|[[0.5081085488034582, 0.77796578276085], [0.3951114420761535, 0.7134619113790045], [0.3326374055585323, 0.623683094488267], [0.33778589041439594, 0.5358423257161111], [0.3821526519485434, 0.48767100227021415], [0.3830658918194706, 0.48785491420656873], [0.3901019074740378, 0.41247960755753993], [0.39967192687186587, 0.468496622192426], [0.4072459574892896, 0.532652073087718], [0.46766462690696076, 0.4778453452627871], [0.4661554359975539, 0.4163056019153479], [0.4639393544572721, 0.46781091420129683], [0.46878568037742374, 0.5209466422763042], [0.5460531916408939, 0.4891785962064797], [0.5359681640922023, 0.44765489724661384], [0.5328120485312368, 0.4912160397248698], [0.5377626035029376, 0.5300887620735018], [0.6156393972025885, 0.5093505719135223], [0.5926739536529222, 0.47884457579090045], [0.5858516097746206, 0.5178052291356994], [0.5906633625767789, 0.5524506601296425]]
1|[[0.526416516827879, 0.7819387118048066], [0.3990263999755151, 0.7232169985360333], [0.3338371029757605, 0.6328378961053454], [0.33780239442990556, 0.5456349720915346], [0.3806625050033047, 0.4960749022494799], [0.4028843449935603, 0.48430097590077054], [0.4082472051358697, 0.4067553643937396], [0.4110846455229859, 0.4695789824197613], [0.41770602436397186, 0.5382754885083201], [0.49411813549072386, 0.4800287327985696], [0.4900408373391153, 0.41656450424979924], [0.4850742501399833, 0.47481891189975123], [0.49251303985954026, 0.5295316320096313], [0.5744036258279857, 0.49632376883373003], [0.5618142477615371, 0.4553177514393869], [0.5563954683712817, 0.5038376016933461], [0.5633011394620815, 0.5430879736650112], [0.6436493524770125, 0.5199368722051557], [0.6200147250013539, 0.4921397166820807], [0.6127086166053842, 0.534385914743572], [0.6191894440480017, 0.5711661879862764]]
1|[[0.5518187251237691, 0.7829369188126963], [0.41740685838669955, 0.7246483579085922], [0.34973365934234246, 0.6317504699326237], [0.35291811774585713, 0.5411486243918268], [0.39698459490478877, 0.48198019936478187], [0.4121140846842532, 0.482862748163094], [0.4137365452231451, 0.41467885327444415], [0.41924678913857005, 0.4726637909725491], [0.4287272455820651, 0.5340551840575769], [0.5043934266779349, 0.4748196366637159], [0.4972928256707571, 0.42663644265498], [0.49383413159538897, 0.4798155858858688], [0.5015689764236223, 0.5283700842000592], [0.5850635807073923, 0.4871392235606022], [0.566725596485513, 0.4614341466518272], [0.5621186475061873, 0.5061622745763723], [0.5694880840812158, 0.5406396254609886], [0.6548479819249363, 0.5046295896607212], [0.6250112323365459, 0.4879429609496565], [0.6171622019199842, 0.5291617078040746], [0.6227118559114025, 0.5629776941270564]]
1|[[0.5688296294426093, 0.8008021963358868], [0.4195174140416156, 0.729225727352481], [0.35422152055968753, 0.6198858084104469], [0.366418994617032, 0.5136682712544616], [0.4125606585015434, 0.4373616779799709], [0.4335612793093402, 0.46677446688715946], [0.42919999057552377, 0.4092716198924253], [0.42764081336568505, 0.4920697905148927], [0.4364037872285413, 0.5657651155889686], [0.532161013001823, 0.4717943868540839], [0.5116329429292003, 0.42120463938474006], [0.5038909058218908, 0.49982048112361793], [0.5191120167404852, 0.5601919858133845], [0.6128221067205621, 0.4907241897916444], [0.5838564245709483, 0.4566386952685941], [0.5739192546807997, 0.5220026450915124], [0.5857771817453667, 0.5675512751380932], [0.6819554713536597, 0.5116786505142822], [0.6396385184461417, 0.49132973569156585], [0.6269347309052048, 0.5399272285195362], [0.6364355177657772, 0.5759145129382129]]
1|[[0.5862011235698381, 0.791771044997638], [0.43173497495530216, 0.7208467887838776], [0.3631608705174434, 0.6081304299667747], [0.37349756056211847, 0.49435930246703125], [0.4325615322707671, 0.41771185085930285], [0.46577124377486123, 0.4628331108355299], [0.46300350623418124, 0.38538884611935487], [0.45442258954819315, 0.48034201338872784], [0.46368512660306965, 0.5569917880622648], [0.5635309011297429, 0.47380863008470414], [0.5451968305038026, 0.40222901586146176], [0.5351347414590545, 0.4912412864629085], [0.5569297290911296, 0.5525734796253056], [0.6447662116558842, 0.49576008458105414], [0.6183296577851161, 0.44585719416012143], [0.6081638525166869, 0.5185524510019367], [0.6267080942041099, 0.5637103347035519], [0.7155539702348981, 0.5177034831196846], [0.6729928534760886, 0.48406872961160125], [0.6632481217766871, 0.5385860584985286], [0.6815455616601137, 0.578244937806709]]
1|[[0.6095810273570258, 0.7992895671567048], [0.4507642827402417, 0.7223274508274341], [0.3798014475876926, 0.6043830776711809], [0.38810053041090325, 0.4951394609054878], [0.4354547933953607, 0.4226718428830906], [0.46931924435152494, 0.44980717421847305], [0.45918948627103834, 0.37621442627704776], [0.4599010134577995, 0.46424382757055327], [0.47124585553974213, 0.5460346624893988], [0.5729490997760556, 0.45793335392882645], [0.5471987065153414, 0.38945167628717525], [0.5413126149487759, 0.4728814282642619], [0.5588304829532124, 0.5403825441424701], [0.6585979670998754, 0.47891276410795264], [0.6272580435059585, 0.430831233919025], [0.6187839664088154, 0.5022731278706991], [0.6314886009158809, 0.5515818522933734], [0.7320747294498398, 0.5014911707224653], [0.6872888891325133, 0.47144702124691246], [0.6749509631632474, 0.5233124936988144], [0.6853967182050065, 0.561332825773794]]
1|[[0.6350441481263422, 0.7970532101762084], [0.46457886341235755, 0.717908167641909], [0.3905848649761926, 0.5944046421948452], [0.39863543088443437, 0.47667410943820754], [0.4509435543126076, 0.4019483066480427], [0.5183662536908799, 0.4359826617999353], [0.5015462779317761, 0.36223240597240125], [0.48306937085715856, 0.45524605725609474], [0.4891163133121893, 0.5328175198700135], [0.6208207260267238, 0.44817556339821985], [0.591202247527272, 0.3766060693355817], [0.5704839852473396, 0.46700763799379047], [0.5884108214505656, 0.5326838988110373], [0.7023877618887974, 0.4738457501266899], [0.6708333413942409, 0.4206140816850824], [0.6497493413379765, 0.49507463093433246], [0.6620554381371492, 0.5436676840392698], [0.7723677662752801, 0.5022411062067387], [0.7272626398756805, 0.46355565511949975], [0.7089092061263571, 0.5142214520359646], [0.7200234292285033, 0.5554283480233749]]
1|[[0.6583569716589537, 0.8013579022556974], [0.4821168350416076, 0.7120099882254178], [0.4052777935849355, 0.584875219078023], [0.4104578254498304, 0.4697020487727796], [0.44798570212430616, 0.39230313703058717], [0.5269962053103611, 0.41241678837277557], [0.5137916783492361, 0.3402988644997519], [0.5021449473677494, 0.42618734625082233], [0.5093854253508229, 0.5059758449605795], [0.6353833534416792, 0.4258512174418008], [0.6089773107525713, 0.358671664904846], [0.5929303756854574, 0.4442582412775518], [0.6071276026084842, 0.5125952205121004], [0.7211441161465334, 0.4550655663124211], [0.6943570404118411, 0.40292029947530567], [0.677254603605173, 0.47497004186231095], [0.685278690558784, 0.5264534638145705], [0.7935612692163144, 0.4876393773990942], [0.7555753753309883, 0.45184473395377267], [0.7359998688400876, 0.49865515328623616], [0.7400023553686023, 0.5389251740462331]]
1|[[0.678298359412133, 0.7994144138004304], [0.49527861011021307, 0.7017674925579924], [0.4200188789498762, 0.5622037091803317], [0.43178485681894796, 0.4431204287196842], [0.4810227114235504, 0.37011610859491334], [0.5770274867630512, 0.38823248700223795], [0.553536834831439, 0.3172180203904957], [0.5196990588467247, 0.424096245415095], [0.5180543857295705, 0.5106520452909569], [0.6862993026688295, 0.41201182188057106], [0.6465384413288088, 0.3363102713848492], [0.6114068750434541, 0.4366678523642008], [0.6238378643258634, 0.509410744061094], [0.7689253844105771, 0.4471021921978331], [0.7284199942485005, 0.3884063734302163], [0.6933608447058324, 0.46891341694928307], [0.7006277767746818, 0.5245236915947951], [0.8387476606622846, 0.48388862779832115], [0.7833274141203709, 0.43918446305722936], [0.7534599371316575, 0.4892907496436247], [0.7595015845937017, 0.5340999850195609]]
1|[[0.7032935163713115, 0.8151219050475305], [0.5120063461011708, 0.7092722552663866], [0.4319322935953966, 0.5641345743918806], [0.4427923835086985, 0.4417178754011167], [0.49139027946169733, 0.36835424765540675], [0.5822427324666911, 0.37262755961043825], [0.5647208231322068, 0.2964736285342988], [0.5371590775345654, 0.3904491885187648], [0.5324901492646125, 0.47628459341168783], [0.7019147838466586, 0.39344762900698993], [0.6678918584041789, 0.32423657537979944], [0.6357427502003028, 0.4095133553711035], [0.6381839555114021, 0.4814470165173977], [0.7937302066284561, 0.4343297214375634], [0.7565816818439097, 0.3757087771662031], [0.7257099153985686, 0.4446988510752716], [0.7252291521756943, 0.5016053221283439], [0.8697020722537984, 0.47985733384046997], [0.8217686453331725, 0.4346014512093649], [0.7896974110007917, 0.4775347388586694], [0.7852532918282261, 0.5198341135105191]]
1|[[0.7199510288064495, 0.8107195932367672], [0.5263416090776452, 0.7077270641459497], [0.44256867042119796, 0.5603346777992381], [0.4493278624667891, 0.4359190301935881], [0.49328627491266, 0.36030074226585723], [0.5913627640350948, 0.3636478259728532], [0.5777097568674128, 0.28306216113240545], [0.5524645782370509, 0.3859816715582851], [0.5508016664489847, 0.4795960815276983], [0.7123561208256847, 0.384873841660272], [0.6810981014953105, 0.3072161025293465], [0.650582627506088, 0.40545337152202504], [0.6566713228590055, 0.4863883768881392], [0.8058497528379767, 0.42169854874356805], [0.7703885560932975, 0.36470854928524993], [0.7395747634373524, 0.44762292433080175], [0.7407501986812085, 0.507828390279619], [0.8842888040430156, 0.46134637748700374], [0.8312067935843237, 0.419359447214722], [0.8021627578750158, 0.47563300906605244], [0.8028890394739687, 0.5247345010910867]]
1|[[0.46732113095804456, 0.686743168488271], [0.6657298733751836, 0.554135501327919], [0.7377515811067319, 0.4083958173153597], [0.7337581279143618, 0.28618833169489905], [0.6699359750658038, 0.20936104912735837], [0.5773647331383521, 0.23525965330307202], [0.6111016780827329, 0.10017364727492754], [0.6408362569780426, 0.13161795975275653], [0.6609297744208914, 0.18529192798568667], [0.46870227630234507, 0.24451454146263776], [0.513917764917352, 0.10955232510173012], [0.5708355266327275, 0.13466831900287418], [0.6089936856598035, 0.17733860104465984], [0.3945350016510575, 0.27546816670128993], [0.4468112395827753, 0.1621038786773388], [0.5084162202850618, 0.17842113971864196], [0.5454035166541891, 0.21465308392306498], [0.34673217176987065, 0.30627094973651015], [0.3941074660324376, 0.22284226385267103], [0.45064269342252505, 0.22052021460431684], [0.49330482077630583, 0.23683021251275685]]
1|[[0.4629376956093703, 0.6927511176623282], [0.665360399543404, 0.5620998519791738], [0.7393839580370218, 0.40990151260223257], [0.7320286655320628, 0.28597334859644385], [0.6834056369413235, 0.19478612748739468], [0.5913811168040094, 0.2247858566376828], [0.6390013760634061, 0.09281661952142187], [0.6799887472241557, 0.14414732173264003], [0.6977221817634446, 0.21365672090354504], [0.47823372963396726, 0.23540728096406877], [0.5367841311066412, 0.10405925688966552], [0.5936736640627847, 0.1538764082641543], [0.6200722686750398, 0.21068810351516334], [0.4004545043491053, 0.2623263669802177], [0.45631240316578814, 0.15306078361715447], [0.5139088789488271, 0.18839499747234287], [0.5427350715402355, 0.22839212951478657], [0.3453040615291383, 0.28787196404830095], [0.39758640506998444, 0.20695758811900675], [0.4472248033078885, 0.2151439716409443], [0.4768882149759361, 0.2352223133014774]]
1|[[0.46130692007762986, 0.6958334875248636], [0.6637431341858272, 0.5599974952396575], [0.7336930134479657, 0.40678664202601167], [0.7254863014189702, 0.284696989867936], [0.6813588192852679, 0.19131000227050082], [0.5882997481712224, 0.22256666639365794], [0.632798091098522, 0.0885514793294136], [0.6746199862913724, 0.13490130702201975], [0.6947350037635986, 0.20276979549003787], [0.4763050645660228, 0.23841211077841507], [0.5304472058208463, 0.10642717302660833], [0.5881677656942091, 0.15367616843158505], [0.6165500881610454, 0.20914877441951765], [0.3998583643218177, 0.269250471555187], [0.4501101918527863, 0.16061510073055346], [0.5084976952262038, 0.19347117122907523], [0.5390182270084011, 0.23034249093793677], [0.3458048297785395, 0.29750229370495324], [0.3930382354612764, 0.21683584115194246], [0.4422940562614579, 0.22211920687202355], [0.4723485887070251, 0.23848614193484138]]
1|[[0.45688178140774305, 0.6947085958311517], [0.6601249084328236, 0.5585857605285457], [0.7295447068024677, 0.40468687969084516], [0.724032307832458, 0.2839752713234972], [0.6843816094124106, 0.18834686557394284], [0.5788531343095765, 0.22373897781547356], [0.6188787125789454, 0.08198768840421357], [0.6614055849447438, 0.11278461824540807], [0.6849157234947487, 0.17308667673709657], [0.46984578272937827, 0.24408643765843674], [0.5188144120665515, 0.10535707271252477], [0.5747109265892457, 0.1419322405522944], [0.6042562130910877, 0.19257390499882449], [0.396171879930295, 0.2782793059638757], [0.44097762372232663, 0.1669803150748203], [0.4971383685167235, 0.19152466322025155], [0.5285750218256305, 0.22291709737091964], [0.34548770572203646, 0.3099375143126981], [0.3885597534867947, 0.22769290261558842], [0.43474244245920224, 0.22785190611104128], [0.46429384994789247, 0.24062584425187036]]
1|[[0.4566695501390688, 0.6936363202777831], [0.6597627048132424, 0.5500643390004538], [0.7275029044592297, 0.39109895378966997], [0.719385304321909, 0.27129564093479713], [0.6802746180867478, 0.18046221959222133], [0.5752110321797193, 0.1990238607069089], [0.6227575204729852, 0.06334731753958436], [0.6687635254975125, 0.11802842199192004], [0.6901639324484263, 0.19475863248308115], [0.4625359251793434, 0.22582972165864704], [0.5232717625353644, 0.09238149681062358], [0.5844761485953501, 0.14861105273494737], [0.6124539906080165, 0.21252523961183456], [0.38635414063988915, 0.2662137105715824], [0.44413484596418923, 0.15796179796710402], [0.5070254033431801, 0.19965199829521027], [0.5375007033061833, 0.2432482157610705], [0.3305491034461273, 0.3031586665129545], [0.38848831686220836, 0.22010731014795862], [0.44254140284144666, 0.23270945255401737], [0.4717182653559873, 0.25724201104952304]]
1|[[0.46193365718246315, 0.689400922780928], [0.657855108561488, 0.5469881093110122], [0.7248032359599729, 0.3890067155426995], [0.7156595639360476, 0.26877056655901177], [0.6754424451227304, 0.1831568786839567], [0.5789772803358839, 0.19230069073771128], [0.6250832551665887, 0.05975046419910536], [0.6669791214225778, 0.12009658925759756], [0.6848738485064575, 0.20037566354410086], [0.4640508647717178, 0.21303102889248293], [0.5205539041814907, 0.07736528174869822], [0.5796373716754645, 0.13904046747005225], [0.6059122802940027, 0.20839817155803153], [0.3849707893296856, 0.25158218799707194], [0.4414592062424135, 0.1390141173194696], [0.5039224583538843, 0.18571321679143746], [0.5319274318775414, 0.23542654304540464], [0.3253453917599931, 0.28958919032122715], [0.3831313630839995, 0.20310947531663046], [0.4384263616123377, 0.21938583920357985], [0.46721863914760603, 0.2496192250420292]]
